IdExpediente,Hora,Turno,Causa_de_Accidente,CoordenadaUTM_X,CoordenadaUTM_Y,Longitud,Latitud
2017S005618,23,Noche,No hay causa mediata,428924.72,4585784.63,2.1483529999999997,41.418624
2017S006491,15,Tarde,No hay causa mediata,428043.32,4586034.66,2.137782,41.420797
2017S004198,19,Tarde,No hay causa mediata,427946.12,4585381.16,2.136699,41.414908000000004
2017S006827,14,Tarde,No hay causa mediata,428041.37,4585531.96,2.137818,41.416267
2017S006369,7,Matutino,No hay causa mediata,427980.49,4585452.25,2.1370970000000002,41.41555
2017S001822,17,Tarde,No hay causa mediata,428503.9,4585786.37,2.1433150000000003,41.418605
2017S007810,8,Matutino,No hay causa mediata,428198.87,4585945.11,2.139647,41.42001
2017S005407,16,Tarde,No hay causa mediata,429058.79,4584403.38,2.150118,41.406197999999996
2017S005166,9,Matutino,No hay causa mediata,429350.47,4584692.09,2.153578,41.408827
2017S000417,16,Tarde,No hay causa mediata,429909.98,4584619.0,2.1602740000000002,41.408218
2017S001454,17,Tarde,No hay causa mediata,429702.49,4584916.5,2.157763,41.410875
2017S010488,11,Matutino,No hay causa mediata,429917.93,4585064.97,2.160318,41.412227
2017S005587,7,Matutino,No hay causa mediata,429741.84,4585023.32,2.1582169999999996,41.411842
2017S009350,11,Matutino,No hay causa mediata,430150.2,4583664.09,2.163267,41.399638
2017S008942,14,Tarde,No hay causa mediata,430112.86,4584004.6,2.162773,41.402696999999996
2017S008559,5,Noche,Calle en mal estado,429530.55,4583251.87,2.1558990000000002,41.395864
2017S007091,14,Tarde,No hay causa mediata,429865.11,4583383.25,2.159891,41.397082
2017S006661,14,Tarde,No hay causa mediata,429598.92,4583707.84,2.156659,41.399977
2017S006301,11,Matutino,No hay causa mediata,429437.68,4583777.81,2.154725,41.400593
2017S001243,20,Tarde,No hay causa mediata,428860.71,4586258.15,2.1475310000000003,41.422888
2017S007230,14,Tarde,No hay causa mediata,430356.42,4584004.01,2.165692,41.402718
2017S005135,9,Matutino,No hay causa mediata,430450.64,4583927.75,2.166825,41.402033
2017S003136,9,Matutino,No hay causa mediata,430768.22,4584272.6,2.1705900000000002,41.405167
2017S009358,15,Tarde,No hay causa mediata,430675.23,4584363.67,2.169467,41.405978999999995
2017S000663,15,Tarde,No hay causa mediata,430659.9,4584162.12,2.169298,41.404167
2017S002126,18,Tarde,No hay causa mediata,430376.75,4584399.11,2.165886,41.406277
2017S005443,14,Tarde,No hay causa mediata,427731.17,4587201.02,2.133909,41.43128
2017S002262,9,Matutino,No hay causa mediata,428053.31,4586764.15,2.1378150000000002,41.427372999999996
2017S008862,14,Tarde,No hay causa mediata,428567.6,4586123.48,2.144041,41.421646
2017S002523,13,Matutino,No hay causa mediata,428382.1,4586194.13,2.141819,41.422269
2017S010554,10,Matutino,No hay causa mediata,430785.8,4586479.2,2.1705400000000004,41.425047
2017S009285,17,Tarde,No hay causa mediata,430719.64,4586237.97,2.169778,41.422861
2017S005374,17,Tarde,No hay causa mediata,429781.12,4586529.19,2.15852,41.42541
2017S005211,13,Matutino,No hay causa mediata,430834.39,4586665.89,2.171105,41.426726
2017S006461,18,Tarde,No hay causa mediata,429600.18,4586956.82,2.156305,41.42924
2017S004479,20,Tarde,Alcoholemia,428496.71,4586642.23,2.1431299999999998,41.426314
2017S006428,11,Matutino,No hay causa mediata,428564.96,4586831.81,2.1439220000000003,41.428022
2017S006378,11,Matutino,No hay causa mediata,429159.85,4587542.38,2.150958,41.434478999999996
2017S006279,20,Tarde,No hay causa mediata,429364.77,4587575.22,2.153408,41.434794000000004
2017S001339,16,Tarde,No hay causa mediata,429791.92,4588053.93,2.1584630000000002,41.439137
2017S009354,17,Tarde,No hay causa mediata,429817.6,4586308.84,2.158977,41.423421999999995
2017S000190,12,Matutino,No hay causa mediata,430058.31,4586792.61,2.1618049999999998,41.427803000000004
2017S007249,9,Matutino,No hay causa mediata,429741.95,4586943.88,2.157994,41.429134999999995
2017S002176,1,Noche,No hay causa mediata,430620.88,4584497.26,2.168793,41.407181
2017S008296,12,Matutino,No hay causa mediata,430782.54,4584658.85,2.170713,41.408645
2017S000670,22,Noche,No hay causa mediata,429654.82,4586473.94,2.1570169999999997,41.424903
2017S006154,19,Tarde,No hay causa mediata,430758.39,4584696.05,2.1704220000000003,41.408984999999994
2017S001354,4,Noche,Alcoholemia,429493.3,4586106.9,2.155123,41.421575
2017S007813,11,Matutino,No hay causa mediata,429219.02,4585944.35,2.1518639999999998,41.420091
2017S009212,17,Tarde,No hay causa mediata,431290.74,4585829.61,2.176657,41.419236
2017S009117,15,Tarde,No hay causa mediata,431574.66,4585607.37,2.180081,41.41726
2017S010162,20,Tarde,No hay causa mediata,430619.41,4584903.13,2.168735,41.410838
2017S004145,22,Noche,No hay causa mediata,432324.07,4589791.66,2.188585,41.455008
2017S004875,18,Tarde,No hay causa mediata,430845.52,4588484.48,2.171029,41.44311
2017S007680,19,Tarde,Alcoholemia,431153.89,4590518.45,2.1744830000000004,41.461456
2017S008459,10,Matutino,Alcoholemia,430967.75,4587961.63,2.172549,41.43841
2017S001060,17,Tarde,No hay causa mediata,430904.35,4587696.6,2.171825,41.436018
2017S007803,21,Tarde,No hay causa mediata,430876.88,4588634.47,2.171383,41.444464
2017S009506,12,Matutino,No hay causa mediata,431652.36,4588922.96,2.1806389999999998,41.447124
2017S009229,7,Matutino,Calle en mal estado,432266.32,4589163.27,2.1879619999999997,41.449346999999996
2017S003056,23,Noche,No hay causa mediata,430745.56,4587058.55,2.169995,41.430258
2017S009118,16,Tarde,No hay causa mediata,430583.09,4586911.08,2.1680740000000003,41.42892
2017S007202,20,Tarde,No hay causa mediata,432067.53,4588474.75,2.185657,41.443124
2017S003911,9,Matutino,No hay causa mediata,432100.67,4588570.07,2.186041,41.443992
2017S000866,17,Tarde,No hay causa mediata,431345.02,4588057.86,2.177062,41.439307
2017S003253,19,Tarde,No hay causa mediata,431778.92,4587072.0,2.182356,41.430473
2017S009661,8,Matutino,No hay causa mediata,431367.39,4586921.03,2.177455,41.429077
2017S009315,16,Tarde,No hay causa mediata,430296.08,4587140.98,2.164613,41.430958000000004
2017S005312,15,Tarde,No hay causa mediata,431087.92,4587841.52,2.1739990000000002,41.43734
2017S004974,10,Matutino,No hay causa mediata,430952.99,4587640.45,2.172406,41.435518
2017S001294,8,Matutino,No hay causa mediata,431247.82,4587875.65,2.17591,41.43766
2017S009965,16,Tarde,No hay causa mediata,431433.02,4586665.26,2.178273,41.426777
2017S000923,12,Matutino,No hay causa mediata,432225.01,4586123.73,2.187812,41.421963
2017S006144,14,Tarde,Calle en mal estado,432564.66,4585531.94,2.191934,41.41666
2017S009471,15,Tarde,No hay causa mediata,432525.3,4588070.63,2.191184,41.439524
2017S001861,6,Matutino,No hay causa mediata,432577.69,4588193.58,2.191793,41.440637
2017S003140,10,Matutino,No hay causa mediata,432763.33,4588408.26,2.193995,41.442589
2017S004535,16,Tarde,No hay causa mediata,432122.23,4585842.42,2.186611,41.419422999999995
2017S008968,7,Matutino,No hay causa mediata,431931.57,4587522.29,2.184136,41.434539
2017S004684,11,Matutino,No hay causa mediata,431851.35,4587049.63,2.183232,41.430271999999995
2017S006771,23,Noche,No hay causa mediata,431902.54,4587438.4,2.183799,41.433779
2017S005537,22,Noche,No hay causa mediata,431993.54,4587752.02,2.1848520000000002,41.436615
2017S001538,15,Tarde,No hay causa mediata,432361.39,4588301.51,2.1891950000000002,41.441590999999995
2017S007596,22,Noche,No hay causa mediata,432155.63,4588399.45,2.186719,41.442456
2017S006239,18,Tarde,No hay causa mediata,432720.11,4588904.3,2.193425,41.447052
2017S008865,15,Tarde,No hay causa mediata,433247.29,4589077.8,2.1997139999999997,41.448654
2017S007419,21,Tarde,No hay causa mediata,433343.27,4589121.77,2.200859,41.449059000000005
2017S010204,6,Matutino,Alcoholemia,432374.71,4589479.99,2.189219,41.452202
2017S000763,3,Noche,No hay causa mediata,432498.12,4589754.06,2.190673,41.454689
2017S004146,22,Noche,No hay causa mediata,432344.0,4589744.92,2.18883,41.454586
2017S001127,14,Tarde,No hay causa mediata,432129.62,4587153.49,2.186547,41.431232
2017S006549,15,Tarde,No hay causa mediata,433742.97,4587271.92,2.205838,41.432429
2017S001377,19,Tarde,Alcoholemia,433753.25,4588556.56,2.205829,41.444004
2017S009646,20,Tarde,No hay causa mediata,433272.08,4588446.53,2.200084,41.442972999999995
2017S005781,22,Noche,No hay causa mediata,433272.08,4588446.53,2.200084,41.442972999999995
2017S010636,17,Tarde,No hay causa mediata,430612.48,4585096.64,2.168629,41.412575
2017S008567,8,Matutino,No hay causa mediata,433063.33,4583067.41,2.198178,41.394509
2017S008533,11,Matutino,No hay causa mediata,429654.01,4582561.55,2.1574619999999998,41.38966
2017S008586,13,Matutino,No hay causa mediata,429274.5,4581866.63,2.1529990000000003,41.383367
2017S010736,17,Tarde,Alcoholemia,432106.55,4584675.17,2.1865509999999997,41.408910999999996
2017S009090,17,Tarde,No hay causa mediata,427860.25,4582160.25,2.136054,41.38589
2017S008983,15,Tarde,No hay causa mediata,433473.3,4582905.96,2.2030990000000004,41.393084
2017S006330,10,Matutino,No hay causa mediata,428658.95,4580703.7,2.145769,41.372838
2017S010594,13,Matutino,No hay causa mediata,431041.61,4582371.7,2.1740720000000002,41.388069
2017S005898,19,Tarde,No hay causa mediata,427087.43,4583659.72,2.126629,41.399321
2017S005880,16,Tarde,No hay causa mediata,431921.59,4586165.34,2.18417,41.422315999999995
2017S003787,13,Matutino,No hay causa mediata,433213.52,4584711.11,2.19979,41.409328
2017S008151,16,Tarde,No hay causa mediata,432106.63,4584685.29,2.18655,41.409001
2017S005507,18,Tarde,No hay causa mediata,431283.67,4583184.91,2.176874,41.395412
2017S004327,19,Tarde,No hay causa mediata,426862.54,4581468.14,2.124203,41.379567
2017S008631,16,Tarde,No hay causa mediata,429630.58,4583284.35,2.157091,41.39617
2017S004238,15,Tarde,No hay causa mediata,430522.15,4582254.29,2.167879,41.386971
2017S006802,20,Tarde,Alcoholemia,428850.67,4585625.84,2.1474860000000002,41.417186
2017S008609,17,Tarde,No hay causa mediata,431336.79,4580997.41,2.177756,41.375719000000004
2017S001581,7,Matutino,Alcoholemia,428608.95,4581230.07,2.145109,41.37758
2017S001279,19,Tarde,No hay causa mediata,431886.96,4583385.81,2.184064,41.397273999999996
2017S001743,8,Matutino,No hay causa mediata,428496.12,4578950.68,2.144039,41.357034999999996
2017S002381,18,Tarde,No hay causa mediata,427612.93,4585272.85,2.132716,41.413896
2017S001981,21,Tarde,No hay causa mediata,427316.27,4583237.58,2.129419,41.395540999999994
2017S001156,10,Matutino,No hay causa mediata,429747.47,4582517.31,2.1585799999999997,41.389272
2017S002547,17,Tarde,No hay causa mediata,432462.51,4581559.13,2.191158,41.380876
2017S000286,10,Matutino,No hay causa mediata,430081.35,4583221.16,2.162493,41.395641999999995
2017S000903,14,Tarde,No hay causa mediata,429747.47,4582517.31,2.1585799999999997,41.389272
2017S001188,7,Matutino,No hay causa mediata,428294.95,4580274.39,2.141468,41.368942
2017S000424,17,Tarde,No hay causa mediata,426542.25,4583869.94,2.120085,41.401162
2017S001829,9,Matutino,No hay causa mediata,429302.6,4581804.27,2.153341,41.382811
2017S001833,10,Matutino,No hay causa mediata,428650.16,4583679.33,2.145323,41.399640999999995
2017S000224,13,Matutino,No hay causa mediata,428194.25,4584218.32,2.1398040000000003,41.404455
2017S000203,18,Tarde,No hay causa mediata,432265.67,4585805.53,2.188326,41.419102
2017S001311,20,Tarde,No hay causa mediata,432467.05,4586981.05,2.190612,41.429711
2017S001939,16,Tarde,No hay causa mediata,428502.83,4585810.96,2.1433009999999997,41.418821
2017S000060,14,Tarde,No hay causa mediata,428424.58,4587308.63,2.1421900000000003,41.432306
2017S000308,21,Tarde,No hay causa mediata,427965.75,4582463.24,2.137274,41.388628000000004
2017S005710,15,Tarde,No hay causa mediata,429995.31,4582917.75,2.161499,41.392896
2017S004417,13,Matutino,No hay causa mediata,430173.22,4588072.12,2.163033,41.439341
2017S010189,11,Matutino,No hay causa mediata,427162.25,4582228.33,2.1276990000000002,41.386439
2017S006858,9,Matutino,No hay causa mediata,433010.8,4584901.86,2.1973409999999998,41.411023
2017S004411,13,Matutino,No hay causa mediata,427698.25,4584519.0,2.133835,41.407121999999994
2017S004406,12,Matutino,No hay causa mediata,431444.51,4583631.6,2.1787490000000003,41.399452000000004
2017S006919,17,Tarde,No hay causa mediata,430558.51,4582516.07,2.168279,41.389334000000005
2017S003154,16,Tarde,No hay causa mediata,426182.44,4583428.35,2.115832,41.397158000000005
2017S004129,17,Tarde,No hay causa mediata,433092.38,4584771.43,2.198336,41.409859000000004
2017S003470,19,Tarde,No hay causa mediata,427642.8,4581356.16,2.133543,41.378629
2017S007578,8,Matutino,No hay causa mediata,428029.75,4583498.58,2.137916,41.397956
2017S005761,19,Tarde,No hay causa mediata,429442.56,4583163.71,2.154857,41.395064
2017S005817,18,Tarde,No hay causa mediata,432268.2,4585619.6,2.188383,41.417427
2017S004183,12,Matutino,No hay causa mediata,427547.35,4580269.78,2.1325369999999997,41.368829999999996
2017S007863,16,Tarde,No hay causa mediata,427033.59,4582977.53,2.126066,41.393173
2017S007523,16,Tarde,No hay causa mediata,427556.27,4582525.23,2.132375,41.38915
2017S006875,21,Tarde,No hay causa mediata,431287.65,4586437.52,2.176552,41.424711
2017S007648,21,Tarde,No hay causa mediata,434031.79,4585684.9,2.20947,41.41816
2017S007039,14,Tarde,No hay causa mediata,430855.98,4579978.8,2.1721209999999997,41.3665
2017S004179,11,Matutino,No hay causa mediata,433009.7,4583364.93,2.197499,41.397179
2017S007762,19,Tarde,No hay causa mediata,426334.27,4583504.8,2.117641,41.397856
2017S006871,19,Tarde,No hay causa mediata,431585.33,4583623.27,2.180437,41.399392
2017S007316,13,Matutino,No hay causa mediata,426503.22,4577014.83,2.1204520000000002,41.339426
2017S009420,16,Tarde,No hay causa mediata,430119.56,4585297.62,2.1627080000000003,41.414343
2017S009428,6,Matutino,No hay causa mediata,429370.56,4586275.61,2.153632,41.423086
2017S004254,11,Matutino,No hay causa mediata,428941.78,4584806.73,2.1486709999999998,41.409817
2017S003644,12,Matutino,No hay causa mediata,433678.6,4588627.51,2.204923,41.444637
2017S006556,15,Tarde,No hay causa mediata,429995.31,4582917.75,2.161499,41.392896
2017S007827,15,Tarde,No hay causa mediata,428337.39,4579254.12,2.142103,41.359759000000004
2017S006130,1,Noche,No hay causa mediata,433057.41,4585063.19,2.197885,41.412486
2017S008877,22,Noche,No hay causa mediata,429801.46,4582390.14,2.15924,41.388133
2017S009845,15,Tarde,No hay causa mediata,427556.27,4582525.23,2.132375,41.38915
2017S005167,10,Matutino,No hay causa mediata,429220.54,4583004.67,2.1522200000000002,41.393612
2017S007961,17,Tarde,No hay causa mediata,427666.73,4582828.11,2.133654,41.391889
2017S008147,12,Matutino,No hay causa mediata,427613.42,4583544.1,2.132935,41.398332
2017S006066,13,Matutino,No hay causa mediata,433081.94,4584971.32,2.198182,41.411659
2017S007461,20,Tarde,No hay causa mediata,428273.5,4584231.77,2.140748,41.404579
2017S004849,10,Matutino,No hay causa mediata,428914.96,4584843.31,2.148344,41.410148
2017S006721,10,Matutino,No hay causa mediata,429257.53,4582806.63,2.152686,41.391832
2017S009883,20,Tarde,No hay causa mediata,427556.27,4582525.23,2.132375,41.38915
2017S009945,12,Matutino,No hay causa mediata,429733.16,4586835.01,2.1579099999999998,41.428160999999996
2017S009975,8,Matutino,No hay causa mediata,430299.78,4582237.32,2.1652139999999997,41.386798
2017S006195,7,Matutino,No hay causa mediata,429135.9,4582317.48,2.151284,41.387417
2017S009623,9,Matutino,No hay causa mediata,430508.02,4587145.53,2.167149,41.431021
2017S005097,16,Tarde,No hay causa mediata,429170.58,4581128.4,2.151841,41.376711
2017S005979,2,Noche,Alcoholemia,433010.8,4584901.86,2.1973409999999998,41.411023
2017S004879,22,Noche,No hay causa mediata,432071.01,4588458.92,2.185707,41.442981
2017S006148,17,Tarde,No hay causa mediata,426503.22,4577014.83,2.1204520000000002,41.339426
2017S005102,17,Tarde,No hay causa mediata,430558.51,4582516.07,2.168279,41.389334000000005
2017S009698,8,Matutino,No hay causa mediata,427540.32,4580521.15,2.1324229999999997,41.371099
2017S007939,8,Matutino,No hay causa mediata,429567.58,4582340.92,2.156448,41.387662
2017S007966,18,Tarde,No hay causa mediata,432321.48,4589639.8,2.188572,41.453646
2017S010323,21,Tarde,No hay causa mediata,428560.69,4584020.62,2.144206,41.402704
2017S009654,6,Matutino,No hay causa mediata,428598.37,4578850.57,2.14527,41.356142999999996
2017S010649,19,Tarde,No hay causa mediata,431521.63,4584865.16,2.1795310000000003,41.410573
2017S010612,12,Matutino,No hay causa mediata,433193.21,4588926.12,2.1990849999999997,41.44729
2017S010622,18,Tarde,No hay causa mediata,427780.62,4580720.7,2.135269,41.372913
2017S010655,21,Tarde,No hay causa mediata,429523.46,4582120.52,2.1559470000000003,41.385677
2017S009078,11,Matutino,No hay causa mediata,431158.65,4582598.65,2.175446,41.390124
2017S010639,18,Tarde,No hay causa mediata,429964.95,4583129.51,2.161104,41.394803
2017S005952,14,Tarde,No hay causa mediata,429750.17,4582706.89,2.158594,41.390975
2017S003684,15,Tarde,No hay causa mediata,430124.33,4582066.56,2.163141,41.385243
2017S007232,17,Tarde,No hay causa mediata,429750.17,4582706.89,2.158594,41.390975
2017S003104,10,Matutino,No hay causa mediata,428744.0,4579870.29,2.146896,41.365342999999996
2017S005498,15,Tarde,No hay causa mediata,432115.47,4581735.28,2.186988,41.382432
2017S004245,19,Tarde,No hay causa mediata,431343.06,4582182.18,2.177706,41.386393
2017S005662,15,Tarde,No hay causa mediata,430266.16,4582651.89,2.164771,41.390524
2017S005644,21,Tarde,No hay causa mediata,430969.2,4584664.26,2.17295,41.408715
2017S007837,22,Noche,No hay causa mediata,427289.78,4582899.77,2.129137,41.392494
2017S008526,8,Matutino,No hay causa mediata,428903.34,4582627.21,2.148473,41.390189
2017S002574,8,Matutino,Calle en mal estado,428162.64,4584344.01,2.139407,41.405587
2017S001739,19,Tarde,No hay causa mediata,431199.57,4582961.46,2.175895,41.393397
2017S002096,20,Tarde,No hay causa mediata,432137.6,4582016.02,2.18722,41.384965
2017S000969,12,Matutino,No hay causa mediata,425951.68,4582233.32,2.113216,41.386373
